timestamp,load_pu,ambient_temp_c,oil_temp_top_c,oil_temp_bottom_c,winding_hotspot_c,voltage_hv_kv,voltage_lv_kv,current_hv_a,current_lv_a,h2_ppm,ch4_ppm,c2h2_ppm,c2h4_ppm,c2h6_ppm,co_ppm,co2_ppm,vibration_rms_mm_s,partial_discharge_pc,oltc_position,fault_label
2025-12-12 00:00:00,0.4486,12.12,22.66,18.44,26.0,131.142,33.145,49.37,195.34,30.29,19.12,0.78,17.29,12.23,391.38,3504.5,1.326,48.9,7,0
2025-12-12 01:00:00,0.4529,11.2,21.9,17.62,26.14,131.929,33.233,49.55,196.7,28.34,20.91,0.52,14.01,12.94,420.63,3523.75,1.334,60.2,7,0
2025-12-12 02:00:00,0.3952,8.24,16.85,13.4,17.32,131.78,33.119,43.29,172.24,34.04,20.84,0.65,16.02,11.22,409.39,3345.97,1.481,17.5,7,0
2025-12-12 03:00:00,0.4573,6.5,17.37,13.02,21.07,131.052,33.146,50.36,199.12,29.93,20.45,1.05,18.35,10.49,403.19,3444.51,1.504,4.2,7,0
2025-12-12 04:00:00,0.4541,6.96,17.7,13.41,22.17,132.099,32.807,49.62,199.81,25.35,20.48,1.02,14.41,12.56,413.07,3513.78,1.59,80.8,7,0
2025-12-12 05:00:00,0.4695,5.28,16.62,12.08,21.86,131.937,33.478,51.36,202.4,33.74,18.9,0.75,14.11,11.82,409.42,3597.73,1.49,54.5,7,0
2025-12-12 06:00:00,0.5342,2.79,16.73,11.15,22.16,132.78,32.674,58.07,235.97,30.71,19.47,0.86,14.91,12.22,402.45,3568.09,1.569,67.8,7,0
2025-12-12 07:00:00,0.5783,2.24,18.06,11.74,25.1,133.329,33.082,62.61,252.32,33.39,16.69,1.02,12.12,13.0,396.54,3464.55,1.541,39.4,7,0
2025-12-12 08:00:00,0.6136,3.6,20.99,14.04,27.53,132.301,32.647,66.95,271.3,31.77,19.8,1.4,19.42,13.98,398.53,3580.88,1.651,38.5,7,0
2025-12-12 09:00:00,0.6234,3.1,20.94,13.8,27.55,131.54,32.974,68.4,272.87,37.22,18.06,1.1,14.94,13.01,376.02,3475.75,1.624,23.6,7,0
2025-12-12 10:00:00,0.6014,3.75,20.59,13.86,27.16,132.427,32.849,65.54,264.23,29.12,20.24,0.83,18.32,12.82,388.13,3251.16,1.462,31.7,7,0
2025-12-12 11:00:00,0.6311,5.64,23.84,16.56,30.61,132.006,33.036,69.01,275.74,30.1,18.61,0.93,14.36,11.27,427.15,3616.22,1.487,89.3,7,0
2025-12-12 12:00:00,0.6535,6.37,25.61,17.91,32.24,131.842,33.09,71.55,285.07,32.21,15.93,1.23,15.09,11.5,387.73,3537.57,1.575,31.2,7,0
2025-12-12 13:00:00,0.6376,8.14,26.64,19.24,33.13,131.431,32.748,70.02,281.02,29.14,24.54,1.51,16.91,12.7,372.38,3516.0,1.536,4.8,7,0
2025-12-12 14:00:00,0.6345,6.18,24.52,17.18,30.48,131.694,32.992,69.54,277.57,32.46,19.57,0.67,12.82,11.47,413.7,3501.62,1.714,7.6,7,0
2025-12-12 15:00:00,0.6453,9.65,28.51,20.97,36.01,131.883,33.368,70.62,279.11,21.21,22.93,1.34,14.82,12.69,403.87,3525.18,1.554,20.5,7,0
2025-12-12 16:00:00,0.6029,11.3,28.21,21.45,34.4,132.531,32.654,65.66,266.48,29.83,18.98,0.91,16.84,10.79,404.72,3501.54,1.288,48.1,7,0
2025-12-12 17:00:00,0.5621,10.12,25.23,19.19,30.31,132.337,32.775,61.3,247.53,29.74,23.43,0.52,14.6,14.91,397.78,3477.83,1.304,62.2,7,0
2025-12-12 18:00:00,0.5474,11.78,26.27,20.48,30.91,133.205,33.227,59.31,237.78,29.63,17.73,0.46,14.06,12.31,413.81,3448.71,1.438,14.3,7,0
2025-12-12 19:00:00,0.553,12.1,26.82,20.93,32.42,132.445,33.02,60.26,241.7,27.42,20.39,1.4,17.25,12.21,423.09,3507.12,1.585,36.7,7,0
2025-12-12 20:00:00,0.5081,13.13,25.99,20.85,31.01,132.28,33.04,55.45,221.99,32.77,17.85,1.44,17.83,11.29,392.32,3430.46,1.345,12.0,7,0
2025-12-12 21:00:00,0.4941,14.56,26.87,21.94,30.11,131.798,33.27,54.12,214.38,28.53,25.24,0.83,18.14,14.89,409.64,3409.57,1.545,28.5,7,0
2025-12-12 22:00:00,0.4833,14.46,26.33,21.58,29.27,131.315,32.79,53.13,212.75,30.65,19.54,0.94,13.67,10.14,416.92,3522.55,1.327,33.5,7,0
2025-12-12 23:00:00,0.4361,10.83,20.9,16.87,24.9,131.624,32.863,47.82,191.54,29.94,21.69,0.47,13.87,10.96,391.48,3579.37,1.442,50.9,7,0
2025-12-13 00:00:00,0.3951,11.11,19.71,16.27,21.26,131.538,32.83,43.36,173.72,31.55,20.94,1.23,14.08,13.3,422.79,3437.27,1.46,73.9,7,0
2025-12-13 01:00:00,0.3809,9.93,18.05,14.8,20.95,130.31,32.908,42.19,167.07,34.34,19.99,0.99,16.46,12.38,416.87,3451.19,1.219,4.6,7,0
2025-12-13 02:00:00,0.3354,8.47,15.09,12.44,18.29,131.334,33.354,36.86,145.14,30.63,21.07,0.54,12.63,11.15,381.52,3365.3,1.427,10.3,7,0
2025-12-13 03:00:00,0.4242,7.19,16.82,12.97,21.18,133.057,32.551,46.02,188.1,32.57,22.75,1.06,12.74,11.2,424.07,3395.68,1.654,20.5,7,0
2025-12-13 04:00:00,0.3794,5.88,13.95,10.72,16.98,132.243,32.685,41.41,167.55,30.48,21.37,0.59,13.6,11.58,382.3,3398.7,1.36,39.4,7,0
2025-12-13 05:00:00,0.3624,6.23,13.72,10.73,16.52,131.751,32.639,39.7,160.25,28.53,20.36,1.17,13.15,12.17,389.83,3578.91,1.393,9.1,7,0
2025-12-13 06:00:00,0.4012,4.85,13.67,10.14,18.2,132.263,33.37,43.78,173.53,29.62,21.08,0.68,16.79,14.35,410.4,3362.06,1.439,109.0,7,0
2025-12-13 07:00:00,0.4239,2.19,11.82,7.97,13.0,130.711,32.838,46.81,186.33,29.2,23.87,1.1,16.66,12.93,415.77,3537.71,1.426,3.1,7,0
2025-12-13 08:00:00,0.4781,3.88,15.55,10.88,19.06,132.186,32.914,52.21,209.66,31.75,19.2,0.81,14.06,13.55,401.63,3479.76,1.443,20.2,7,0
2025-12-13 09:00:00,0.4888,4.14,16.23,11.4,20.97,132.843,32.574,53.11,216.6,30.37,16.33,0.29,14.64,11.37,390.7,3549.4,1.436,6.0,7,0
2025-12-13 10:00:00,0.5045,4.07,16.78,11.7,20.84,131.92,32.931,55.2,221.14,27.67,17.84,1.3,9.94,12.79,396.24,3594.27,1.217,29.3,7,0
2025-12-13 11:00:00,0.5467,5.68,20.14,14.35,26.21,130.83,33.229,60.32,237.49,29.38,17.99,1.32,14.11,9.69,394.47,3498.58,1.541,53.5,7,0
2025-12-13 12:00:00,0.5468,5.77,20.24,14.45,25.29,131.727,33.067,59.92,238.7,25.47,18.27,0.85,17.51,12.29,412.76,3591.68,1.312,22.4,7,0
2025-12-13 13:00:00,0.549,6.99,21.55,15.72,26.78,132.844,32.972,59.65,240.34,29.5,18.34,1.08,14.0,12.2,394.06,3624.97,1.531,18.6,7,0
2025-12-13 14:00:00,0.5489,8.2,22.76,16.94,27.66,132.171,32.587,59.95,243.14,30.05,19.99,1.13,12.84,14.75,390.37,3608.69,1.58,44.3,7,0
2025-12-13 15:00:00,0.5466,7.36,21.81,16.03,26.48,131.064,32.913,60.2,239.72,35.47,20.53,1.14,17.78,14.35,377.99,3447.21,1.534,18.6,7,0
2025-12-13 16:00:00,0.4514,10.5,21.14,16.89,24.17,133.563,33.039,48.78,197.21,34.09,20.51,1.52,12.8,11.63,391.23,3343.43,1.293,16.9,7,0
2025-12-13 17:00:00,0.4861,10.95,22.93,18.14,27.16,131.172,32.738,53.49,214.32,26.95,18.58,1.13,18.12,10.79,398.37,3490.99,1.49,26.8,7,0
2025-12-13 18:00:00,0.4111,11.22,20.39,16.72,22.64,131.84,33.173,45.01,178.89,30.65,22.02,0.9,20.8,10.83,383.19,3515.25,1.374,63.9,7,0
2025-12-13 19:00:00,0.4556,14.34,25.15,20.83,29.44,131.315,33.234,50.08,197.88,30.71,21.11,1.13,14.81,11.58,373.98,3344.71,1.339,54.5,7,0
2025-12-13 20:00:00,0.4324,13.59,23.52,19.55,27.22,131.316,32.86,47.53,189.93,29.36,23.2,0.87,17.51,13.97,414.85,3505.87,1.726,62.8,7,0
2025-12-13 21:00:00,0.4434,12.88,23.22,19.09,27.45,131.702,33.192,48.59,192.82,29.55,21.73,0.68,11.69,12.64,385.14,3295.17,1.287,69.6,7,0
2025-12-13 22:00:00,0.4301,11.85,21.7,17.76,23.94,132.42,32.971,46.88,188.27,28.99,19.34,1.37,11.6,12.8,380.51,3624.65,1.489,30.0,7,0
2025-12-13 23:00:00,0.387,11.91,20.23,16.9,21.42,132.852,33.303,42.05,167.73,35.67,22.65,1.16,13.43,13.24,423.69,3539.18,1.622,136.6,7,0
2025-12-14 00:00:00,0.3581,11.55,18.9,15.96,21.08,131.745,33.537,39.24,154.13,28.8,20.58,0.44,16.67,10.53,412.88,3435.55,1.436,49.1,7,0
2025-12-14 01:00:00,0.3848,8.53,16.77,13.47,21.61,131.333,32.711,42.29,169.79,31.07,21.63,0.8,15.03,10.95,415.53,3511.12,1.3,93.0,7,0
2025-12-14 02:00:00,0.3573,8.05,15.38,12.45,18.56,132.316,33.203,38.98,155.32,22.46,21.48,1.23,14.65,12.8,407.73,3521.0,1.296,5.8,7,0
2025-12-14 03:00:00,0.3816,7.63,15.77,12.51,17.8,132.335,33.345,41.62,165.18,32.52,19.79,0.53,12.44,10.85,419.82,3539.62,1.181,8.4,7,0
2025-12-14 04:00:00,0.4247,3.62,13.28,9.42,16.68,132.159,32.744,46.39,187.22,33.6,20.24,0.78,14.77,9.73,413.4,3506.54,1.426,107.4,7,0
2025-12-14 05:00:00,0.396,4.47,13.1,9.64,16.35,132.182,32.848,43.24,174.01,26.89,19.77,1.8,13.74,10.39,394.98,3576.59,1.418,3.2,7,0
2025-12-14 06:00:00,0.4574,3.3,14.17,9.82,16.63,131.926,32.845,50.04,201.01,28.51,18.33,0.9,13.18,13.6,384.17,3399.56,1.391,236.4,7,0
2025-12-14 07:00:00,0.4756,3.1,14.66,10.04,19.61,132.065,32.965,51.98,208.23,31.4,15.75,1.33,13.01,11.46,380.9,3490.66,1.651,0.5,7,0
2025-12-14 08:00:00,0.4486,2.56,13.09,8.88,16.38,131.88,32.906,49.1,196.77,30.11,18.65,1.45,15.41,12.36,398.05,3643.93,1.419,14.9,7,0
2025-12-14 09:00:00,0.527,3.37,17.0,11.55,21.65,132.706,32.948,57.31,230.85,31.45,20.44,0.73,13.58,10.47,383.65,3472.86,1.231,22.5,7,0
2025-12-14 10:00:00,0.5363,5.65,19.68,14.07,24.58,133.471,33.221,58.0,233.01,29.19,22.21,1.08,15.01,12.59,388.18,3520.31,1.696,49.3,7,0
2025-12-14 11:00:00,0.5319,4.2,18.04,12.5,23.76,132.119,32.5,58.11,236.23,35.64,21.63,1.62,11.49,11.61,397.87,3421.38,1.294,82.9,7,0
2025-12-14 12:00:00,0.5145,5.85,18.97,13.72,22.87,131.996,32.743,56.26,226.79,28.04,19.48,1.14,16.03,12.69,421.12,3673.55,1.539,176.1,7,0
2025-12-14 13:00:00,0.5145,8.76,21.88,16.63,25.01,132.169,33.177,56.18,223.82,38.12,18.68,1.71,15.51,11.3,377.49,3523.82,1.559,2.2,7,0
2025-12-14 14:00:00,0.5212,7.51,20.91,15.55,25.78,131.566,33.146,57.18,226.97,33.78,19.68,0.81,14.56,12.78,400.6,3400.3,1.455,9.1,7,0
2025-12-14 15:00:00,0.5451,11.17,25.56,19.8,28.98,132.505,32.721,59.38,240.47,32.55,18.09,1.54,15.35,11.23,381.38,3588.23,1.619,58.6,7,0
2025-12-14 16:00:00,0.4867,10.56,22.57,17.77,26.35,132.291,33.148,53.1,211.92,26.93,15.81,1.01,16.89,11.9,391.8,3415.14,1.461,3.9,7,0
2025-12-14 17:00:00,0.5109,13.38,26.35,21.16,31.74,131.722,33.35,55.98,221.1,32.78,16.95,0.9,12.13,11.61,414.1,3555.71,1.408,10.9,7,0
2025-12-14 18:00:00,0.44,13.14,23.36,19.27,27.11,132.595,32.987,47.9,192.52,31.86,22.79,1.19,15.16,12.06,387.43,3583.4,1.114,30.1,7,0
2025-12-14 19:00:00,0.4491,13.2,23.75,19.53,28.02,132.013,32.734,49.1,198.03,23.69,23.75,0.97,12.41,12.44,396.2,3663.14,1.171,24.3,7,0
2025-12-14 20:00:00,0.4365,12.99,23.08,19.05,26.82,131.36,33.231,47.97,189.6,25.84,21.55,0.98,15.2,11.28,402.27,3518.91,1.838,6.1,7,0
2025-12-14 21:00:00,0.4861,12.26,24.25,19.45,30.19,132.232,33.455,53.06,209.72,31.12,19.92,1.15,14.51,11.84,410.67,3504.91,1.56,12.0,7,0
2025-12-14 22:00:00,0.3538,12.46,19.67,16.79,21.33,132.156,32.766,38.64,155.86,29.65,17.25,0.46,14.98,12.3,391.93,3338.85,1.572,81.6,7,0
2025-12-14 23:00:00,0.4258,12.49,22.19,18.31,25.59,132.634,33.01,46.34,186.18,28.5,19.72,0.76,16.72,12.78,419.06,3464.47,1.797,113.6,7,0
2025-12-15 00:00:00,0.4443,10.53,20.9,16.75,23.91,132.549,33.288,48.38,192.65,33.29,21.26,1.22,16.66,11.9,393.47,3443.87,1.375,5.7,7,0
2025-12-15 01:00:00,0.4487,9.02,19.56,15.34,23.75,131.928,33.03,49.09,196.09,27.4,21.7,1.3,17.2,10.69,407.42,3486.55,1.41,17.8,7,0
2025-12-15 02:00:00,0.4434,7.79,18.13,13.99,21.42,131.688,32.539,48.59,196.67,28.68,21.42,1.11,14.23,12.15,397.3,3459.4,1.181,2.4,7,0
2025-12-15 03:00:00,0.4631,7.74,18.83,14.39,23.85,132.001,33.117,50.64,201.86,28.11,22.46,1.09,16.43,13.02,411.27,3563.91,1.395,39.0,7,0
2025-12-15 04:00:00,0.4611,6.77,17.78,13.37,20.97,132.24,32.742,50.33,203.26,31.58,23.92,1.12,16.04,10.02,430.56,3456.25,1.39,39.5,7,0
2025-12-15 05:00:00,0.53,3.84,17.6,12.09,23.5,132.319,32.665,57.82,234.21,24.89,19.23,1.29,14.28,10.04,395.99,3539.05,1.414,49.2,7,0
2025-12-15 06:00:00,0.4968,3.04,15.45,10.49,20.12,132.199,32.544,54.24,220.35,28.56,25.65,0.57,15.26,11.03,399.91,3491.77,1.613,24.2,7,0
2025-12-15 07:00:00,0.5704,3.59,19.06,12.87,24.57,131.94,33.314,62.4,247.12,24.88,16.0,0.85,14.76,11.73,393.67,3451.19,1.6,76.9,7,0
2025-12-15 08:00:00,0.543,4.57,18.87,13.15,24.32,132.658,32.78,59.08,239.08,29.11,18.48,0.98,17.82,8.72,391.36,3443.93,1.617,37.1,7,0
2025-12-15 09:00:00,0.5846,4.36,20.45,14.01,26.47,131.555,33.088,64.14,255.01,32.22,20.44,1.06,16.65,12.88,389.66,3519.65,1.317,53.8,7,0
2025-12-15 10:00:00,0.575,2.46,18.13,11.86,24.04,133.636,33.153,62.1,250.32,32.27,21.14,0.37,14.35,11.75,399.87,3610.68,1.499,31.8,7,0
2025-12-15 11:00:00,0.6367,4.24,22.69,15.31,29.42,132.504,33.043,69.35,278.1,27.87,19.67,0.63,14.21,8.49,388.5,3442.55,1.577,37.0,7,0
2025-12-15 12:00:00,0.6763,4.61,24.94,16.81,32.15,131.256,33.078,74.38,295.13,31.65,19.05,1.0,16.94,10.35,388.95,3504.82,1.826,36.6,7,0
2025-12-15 13:00:00,0.6341,6.48,24.81,17.48,31.38,132.122,33.101,69.27,276.5,29.5,24.44,1.31,17.71,11.57,352.67,3539.73,1.542,19.3,7,0
2025-12-15 14:00:00,0.6271,9.64,27.65,20.45,32.99,132.51,33.036,68.31,273.98,34.13,18.95,0.88,15.66,9.36,420.93,3499.44,1.496,7.9,7,0
2025-12-15 15:00:00,0.5896,7.91,24.23,17.7,30.81,131.769,32.799,64.58,259.45,29.66,18.0,0.8,16.34,13.47,424.81,3360.21,1.665,333.9,7,0
2025-12-15 16:00:00,0.6002,8.92,25.71,19.0,30.85,131.013,32.776,66.13,264.33,21.13,23.42,1.16,17.63,12.3,409.88,3539.35,1.469,6.4,7,0
2025-12-15 17:00:00,0.5386,10.75,24.87,19.22,29.62,131.314,32.972,59.2,235.78,32.74,21.74,0.9,14.68,13.04,387.05,3380.51,1.547,109.3,7,0
2025-12-15 18:00:00,0.5349,12.66,26.62,21.04,32.0,132.358,32.967,58.33,234.19,28.67,22.23,1.27,15.19,10.48,381.2,3381.62,1.541,60.3,7,0
2025-12-15 19:00:00,0.5432,13.49,27.8,22.08,33.49,130.842,33.113,59.92,236.78,29.23,20.43,0.94,16.0,12.64,376.69,3396.65,1.401,14.8,7,0
2025-12-15 20:00:00,0.5501,13.48,28.08,22.24,31.81,131.043,33.291,60.59,238.5,31.06,17.29,0.67,14.17,11.03,409.74,3488.08,1.379,26.3,7,0
2025-12-15 21:00:00,0.5707,14.05,29.53,23.34,35.0,132.354,33.091,62.23,248.92,25.78,20.21,1.43,18.42,11.73,419.13,3423.94,1.481,46.1,7,0
2025-12-15 22:00:00,0.4481,10.61,21.13,16.92,24.91,131.853,32.786,49.05,197.27,30.28,17.01,1.37,14.15,12.55,402.65,3386.2,1.359,22.5,7,0
2025-12-15 23:00:00,0.4929,12.76,25.01,20.11,29.19,131.541,32.424,54.08,219.4,31.66,20.52,0.72,15.15,11.91,413.02,3531.43,1.222,37.9,7,0
2025-12-16 00:00:00,0.448,10.21,20.73,16.52,25.21,131.673,32.797,49.1,197.14,31.14,21.35,1.12,18.86,13.23,406.83,3498.88,1.532,18.9,7,0
2025-12-16 01:00:00,0.4327,10.05,20.0,16.02,22.52,131.029,32.645,47.66,191.31,28.25,22.19,0.9,11.3,12.23,388.59,3561.65,1.502,37.9,7,0
2025-12-16 02:00:00,0.4536,6.7,17.43,13.14,19.29,132.32,32.807,49.48,199.57,33.03,19.85,1.19,15.46,11.32,415.3,3442.67,1.315,21.6,7,0
2025-12-16 03:00:00,0.4525,6.74,17.42,13.15,21.55,131.468,33.064,49.68,197.53,27.06,21.53,0.74,13.7,13.28,414.34,3495.95,1.3,21.9,7,0
2025-12-16 04:00:00,0.4698,5.76,17.11,12.57,20.43,131.646,33.022,51.51,205.36,28.18,18.23,1.26,15.03,13.6,385.3,3565.06,1.508,37.3,7,0
2025-12-16 05:00:00,0.475,5.65,17.19,12.57,19.62,132.229,33.491,51.85,204.71,29.64,21.97,1.36,12.61,12.15,412.26,3395.97,1.7,108.1,7,0
2025-12-16 06:00:00,0.4694,2.11,13.44,8.91,17.06,131.831,33.128,51.39,204.52,30.94,21.39,0.72,14.28,14.02,397.94,3448.11,1.588,21.0,7,0
2025-12-16 07:00:00,0.4909,3.23,15.4,10.53,20.48,131.535,33.504,53.87,211.49,29.08,18.44,1.02,15.08,11.67,396.24,3580.46,1.626,6.5,7,0
2025-12-16 08:00:00,0.5827,1.94,17.95,11.55,22.72,130.687,33.189,64.36,253.42,33.74,21.1,1.37,15.5,11.83,406.01,3502.6,1.446,33.2,7,0
2025-12-16 09:00:00,0.5789,3.7,19.55,13.21,27.12,132.243,33.287,63.19,251.04,30.94,22.22,0.7,16.82,12.03,405.55,3488.99,1.552,2.3,7,0
2025-12-16 10:00:00,0.5901,4.47,20.81,14.28,26.06,132.052,32.905,64.5,258.83,30.28,20.2,0.8,10.38,11.82,413.49,3497.95,1.475,30.3,7,0
2025-12-16 11:00:00,0.6241,5.78,23.65,16.5,30.34,131.659,32.716,68.42,275.34,30.83,18.39,1.2,14.77,11.55,387.42,3598.88,1.403,11.0,7,0
2025-12-16 12:00:00,0.6577,4.99,24.43,16.65,30.8,131.315,32.881,72.29,288.69,32.25,20.39,0.95,14.68,10.95,408.64,3499.12,1.558,261.7,7,0
2025-12-16 13:00:00,0.6426,7.66,26.39,18.9,33.44,132.008,32.997,70.27,281.11,30.77,21.14,0.53,14.9,10.53,382.76,3504.69,1.391,264.4,7,0
2025-12-16 14:00:00,0.6141,9.39,26.8,19.84,33.11,132.317,32.834,66.99,269.97,24.62,18.38,0.91,15.09,12.19,397.48,3499.71,1.395,6.2,7,0
2025-12-16 15:00:00,0.6606,7.68,27.25,19.42,33.48,132.065,32.736,72.2,291.28,33.32,18.02,1.53,13.37,13.82,398.48,3371.77,1.464,15.4,7,0
2025-12-16 16:00:00,0.6553,11.14,30.46,22.73,40.02,133.081,33.11,71.07,285.67,30.41,21.08,1.62,11.93,13.24,414.71,3541.26,1.477,64.9,7,0
2025-12-16 17:00:00,0.6021,12.52,29.39,22.64,35.16,132.465,32.735,65.6,265.47,32.11,21.69,0.81,15.46,12.6,400.3,3435.36,1.497,157.2,7,0
2025-12-16 18:00:00,0.5923,12.1,28.54,21.96,34.1,131.929,32.595,64.8,262.29,28.83,24.34,0.73,13.04,13.89,396.23,3400.07,1.186,49.1,7,0
2025-12-16 19:00:00,0.5745,11.64,27.3,21.04,33.68,132.487,32.704,62.59,253.55,24.57,21.37,0.87,15.83,12.05,421.55,3361.34,1.347,51.5,7,0
2025-12-16 20:00:00,0.5453,13.97,28.37,22.61,34.87,132.032,32.938,59.61,238.93,23.22,17.62,1.54,13.15,10.54,393.72,3377.95,1.708,22.2,7,0
2025-12-16 21:00:00,0.5057,11.66,24.42,19.31,29.67,132.03,32.738,55.28,222.93,27.22,24.12,1.26,16.41,11.5,393.09,3319.51,1.452,23.5,7,0
2025-12-16 22:00:00,0.4845,12.18,24.1,19.33,27.12,132.856,32.94,52.63,212.29,31.6,22.15,1.44,14.92,11.93,372.01,3419.05,1.526,97.6,7,0
2025-12-16 23:00:00,0.4662,11.52,22.73,18.25,26.59,131.407,33.159,51.21,202.94,33.95,16.03,1.3,15.06,11.25,396.91,3466.28,1.496,7.6,7,0
2025-12-17 00:00:00,0.4086,11.23,20.3,16.67,21.64,132.015,33.152,44.67,177.88,30.96,17.98,0.61,14.53,12.93,386.06,3585.96,1.388,0.0,7,0
2025-12-17 01:00:00,0.4591,8.68,19.62,15.24,23.92,132.785,32.826,49.9,201.87,26.9,19.06,0.72,14.21,13.42,396.4,3505.92,1.297,94.3,7,0
2025-12-17 02:00:00,0.4008,7.33,16.13,12.61,17.55,132.204,32.656,43.76,177.15,27.7,21.72,0.79,14.56,9.42,403.76,3521.34,1.318,17.6,7,0
2025-12-17 03:00:00,0.4276,6.82,16.58,12.67,19.05,131.756,32.848,46.85,187.9,34.14,15.28,0.85,17.39,11.8,383.88,3603.41,1.708,139.5,7,0
2025-12-17 04:00:00,0.5065,6.52,19.32,14.2,23.67,130.874,33.173,55.86,220.36,26.12,19.8,0.8,11.96,7.67,387.81,3272.96,1.373,21.6,7,0
2025-12-17 05:00:00,0.5133,6.77,19.84,14.61,24.67,130.502,33.235,56.77,222.91,36.36,21.6,0.83,13.73,11.88,376.17,3532.39,1.715,96.3,7,0
2025-12-17 06:00:00,0.5568,2.18,17.07,11.11,22.13,133.37,33.093,60.26,242.85,35.68,14.37,1.19,17.14,11.87,392.51,3526.25,1.416,96.7,7,0
2025-12-17 07:00:00,0.5299,3.5,17.26,11.75,23.24,132.204,33.317,57.86,229.57,36.46,21.53,1.04,16.67,14.68,385.99,3566.95,1.417,53.1,7,0
2025-12-17 08:00:00,0.5294,1.93,15.66,10.17,21.0,131.615,33.457,58.06,228.38,31.2,21.77,1.37,17.71,14.23,432.32,3357.36,1.476,29.9,7,0
2025-12-17 09:00:00,0.5809,4.2,20.14,13.76,26.39,132.231,32.872,63.4,255.04,29.03,18.35,1.08,14.91,13.42,422.72,3455.14,1.464,13.3,7,0
2025-12-17 10:00:00,0.6118,2.74,20.06,13.13,25.44,131.375,33.392,67.22,264.46,31.12,17.73,0.8,12.39,10.58,420.29,3426.59,1.365,50.8,7,0
2025-12-17 11:00:00,0.627,3.8,21.81,14.61,29.85,131.781,32.931,68.68,274.83,32.78,18.32,1.06,12.81,10.49,380.74,3398.03,1.511,20.2,7,0
2025-12-17 12:00:00,0.6687,4.92,24.88,16.9,31.84,131.379,33.269,73.46,290.1,28.1,14.7,0.55,14.43,10.38,397.5,3686.08,1.314,12.6,7,0
2025-12-17 13:00:00,0.6272,6.64,24.66,17.45,32.74,131.067,33.187,69.07,272.79,26.75,19.39,0.31,16.55,14.31,382.11,3455.78,1.568,21.8,7,0
2025-12-17 14:00:00,0.6452,8.34,27.19,19.65,35.88,130.611,32.478,71.3,286.75,29.2,20.48,1.2,14.52,10.65,427.8,3575.25,1.556,37.3,7,0
2025-12-17 15:00:00,0.595,9.79,26.35,19.73,32.78,130.946,32.745,65.59,262.28,27.74,17.6,1.31,14.36,11.44,412.63,3557.53,1.607,34.6,7,0
2025-12-17 16:00:00,0.6223,10.51,28.3,21.18,35.71,132.674,32.678,67.7,274.87,33.78,21.98,1.02,15.82,10.67,384.37,3385.86,1.437,113.6,7,0
2025-12-17 17:00:00,0.5882,10.22,26.47,19.97,29.89,131.349,32.53,64.63,260.97,28.2,20.25,0.89,15.08,10.13,405.7,3459.06,1.605,67.4,7,0
2025-12-17 18:00:00,0.5415,13.07,27.31,21.61,32.14,132.353,33.232,59.05,235.17,30.34,20.56,0.6,14.15,12.52,377.92,3505.9,1.535,7.6,7,0
2025-12-17 19:00:00,0.531,12.79,26.59,21.07,32.27,132.631,33.546,57.79,228.47,33.0,19.24,1.35,13.02,12.25,398.11,3532.71,1.485,7.4,7,0
2025-12-17 20:00:00,0.5067,14.18,26.98,21.86,32.08,132.011,32.932,55.4,222.06,33.89,21.53,1.15,16.92,8.68,397.53,3527.53,1.75,13.1,7,0
2025-12-17 21:00:00,0.48,12.14,23.88,19.18,26.82,131.803,33.225,52.56,208.5,30.68,22.62,1.09,17.12,10.07,411.26,3641.33,1.511,25.0,7,0
2025-12-17 22:00:00,0.5205,10.74,24.11,18.76,28.48,132.088,33.392,56.88,224.99,31.21,19.23,1.0,12.91,12.4,414.98,3573.91,1.391,12.2,7,0
2025-12-17 23:00:00,0.4485,11.51,22.05,17.84,23.44,131.725,33.055,49.15,195.85,27.0,21.56,0.86,14.22,11.91,400.47,3553.63,1.655,62.8,7,0
2025-12-18 00:00:00,0.435,11.8,21.83,17.82,25.38,132.795,32.993,47.28,190.3,33.12,21.58,0.67,16.36,11.42,396.8,3578.54,1.494,67.7,7,0
2025-12-18 01:00:00,0.376,9.46,17.4,14.23,18.3,133.239,32.935,40.73,164.77,33.84,20.88,1.08,12.75,12.93,351.63,3609.3,1.655,2.4,7,0
2025-12-18 02:00:00,0.4155,7.81,17.13,13.4,20.97,132.957,33.142,45.1,180.95,24.44,23.39,0.84,15.76,9.86,423.59,3451.24,1.129,51.2,7,0
2025-12-18 03:00:00,0.4444,5.84,16.22,12.07,20.53,130.58,33.231,49.12,193.03,35.34,18.59,0.88,14.37,11.13,390.3,3374.72,1.377,9.6,7,0
2025-12-18 04:00:00,0.4476,7.26,17.76,13.56,20.79,131.712,33.122,49.05,195.06,27.95,19.2,1.52,12.59,12.8,401.69,3452.55,1.379,41.6,7,0
2025-12-18 05:00:00,0.5304,3.44,17.22,11.71,22.41,132.003,33.113,57.99,231.18,31.84,18.49,0.99,18.58,11.05,434.05,3391.19,1.182,14.8,7,0
2025-12-18 06:00:00,0.5081,2.95,15.81,10.67,20.03,132.306,32.986,55.43,222.32,30.29,21.49,0.27,14.34,12.49,382.25,3422.45,1.479,25.0,7,0
2025-12-18 07:00:00,0.5776,3.75,19.53,13.22,25.4,130.86,32.579,63.7,255.88,29.87,19.5,0.84,16.08,10.3,400.48,3509.07,1.433,67.5,7,0
